Causa;Sexo;Edad;Periodo;Total muertes
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 1 a 4 años;2019;0
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 5 a 9 años;2019;0
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 10 a 14 años  ;2019;0
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 15 a 19 años  ;2019;0
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 20 a 24 años;2019;0
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 25 a 29 años;2019;0
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 30 a 34 años;2019;0
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 35 a 39 años;2019;1
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 40 a 44 años;2019;1
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 45 a 49 años;2019;2
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 50 a 54 años;2019;3
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 55 a 59 años;2019;11
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 60 a 64 años;2019;6
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 65 a 69 años;2019;12
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 70 a 74 años  ;2019;35
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 75 a 79 años  ;2019;74
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 80 a 84 años  ;2019;158
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 85 a 89 años  ;2019;305
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 90 a 94 años  ;2019;317
Enfermedades de la piel y del tejido subcutáneo;Mujeres;De 95 y más años;2019;221
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De menos de 1 año;2019;0
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 1 a 4 años;2019;0
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 5 a 9 años;2019;0
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 10 a 14 años  ;2019;0
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 15 a 19 años  ;2019;0
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 20 a 24 años;2019;2
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 25 a 29 años;2019;0
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 30 a 34 años;2019;0
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 35 a 39 años;2019;6
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 40 a 44 años;2019;4
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 45 a 49 años;2019;12
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 50 a 54 años;2019;15
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 55 a 59 años;2019;32
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 60 a 64 años;2019;42
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 65 a 69 años;2019;61
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 70 a 74 años  ;2019;88
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 75 a 79 años  ;2019;156
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 80 a 84 años  ;2019;272
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 85 a 89 años  ;2019;482
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 90 a 94 años  ;2019;393
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Hombres;De 95 y más años;2019;165
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De menos de 1 año;2019;0
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 1 a 4 años;2019;1
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 5 a 9 años;2019;0
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 10 a 14 años  ;2019;0
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 15 a 19 años  ;2019;1
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 20 a 24 años;2019;2
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 25 a 29 años;2019;3
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 30 a 34 años;2019;4
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 35 a 39 años;2019;3
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 40 a 44 años;2019;5
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 45 a 49 años;2019;14
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 50 a 54 años;2019;19
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 55 a 59 años;2019;31
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 60 a 64 años;2019;38
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 65 a 69 años;2019;47
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 70 a 74 años  ;2019;118
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 75 a 79 años  ;2019;217
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 80 a 84 años  ;2019;451
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 85 a 89 años  ;2019;899
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 90 a 94 años  ;2019;966
Enfermedades del sistema osteomuscular y del tejido conjuntivo;Mujeres;De 95 y más años;2019;613
Enfermedades del sistema genitourinario;Hombres;De menos de 1 año;2019;0
Enfermedades del sistema genitourinario;Hombres;De 1 a 4 años;2019;1
Enfermedades del sistema genitourinario;Hombres;De 5 a 9 años;2019;0
Enfermedades del sistema genitourinario;Hombres;De 10 a 14 años  ;2019;1
Enfermedades del sistema genitourinario;Hombres;De 15 a 19 años  ;2019;0
Enfermedades del sistema genitourinario;Hombres;De 20 a 24 años;2019;1
Enfermedades del sistema genitourinario;Hombres;De 25 a 29 años;2019;2
Enfermedades del sistema genitourinario;Hombres;De 30 a 34 años;2019;4
Enfermedades del sistema genitourinario;Hombres;De 35 a 39 años;2019;4
Enfermedades del sistema genitourinario;Hombres;De 40 a 44 años;2019;9
Enfermedades del sistema genitourinario;Hombres;De 45 a 49 años;2019;25
Enfermedades del sistema genitourinario;Hombres;De 50 a 54 años;2019;39
Enfermedades del sistema genitourinario;Hombres;De 55 a 59 años;2019;67
Enfermedades del sistema genitourinario;Hombres;De 60 a 64 años;2019;121
Enfermedades del sistema genitourinario;Hombres;De 65 a 69 años;2019;199
Enfermedades del sistema genitourinario;Hombres;De 70 a 74 años  ;2019;422
Enfermedades del sistema genitourinario;Hombres;De 75 a 79 años  ;2019;638
Enfermedades del sistema genitourinario;Hombres;De 80 a 84 años  ;2019;1.103
Enfermedades del sistema genitourinario;Hombres;De 85 a 89 años  ;2019;1.710
Enfermedades del sistema genitourinario;Hombres;De 90 a 94 años  ;2019;1.368
Enfermedades del sistema genitourinario;Hombres;De 95 y más años;2019;521
Enfermedades del sistema genitourinario;Mujeres;De menos de 1 año;2019;0
Enfermedades del sistema genitourinario;Mujeres;De 1 a 4 años;2019;0
Enfermedades del sistema genitourinario;Mujeres;De 5 a 9 años;2019;0
Enfermedades del sistema genitourinario;Mujeres;De 10 a 14 años  ;2019;1
Enfermedades del sistema genitourinario;Mujeres;De 15 a 19 años  ;2019;1
Enfermedades del sistema genitourinario;Mujeres;De 20 a 24 años;2019;0
Enfermedades del sistema genitourinario;Mujeres;De 25 a 29 años;2019;1
Enfermedades del sistema genitourinario;Mujeres;De 30 a 34 años;2019;4
Enfermedades del sistema genitourinario;Mujeres;De 35 a 39 años;2019;3
Enfermedades del sistema genitourinario;Mujeres;De 40 a 44 años;2019;4
Enfermedades del sistema genitourinario;Mujeres;De 45 a 49 años;2019;13
Enfermedades del sistema genitourinario;Mujeres;De 50 a 54 años;2019;18
Enfermedades del sistema genitourinario;Mujeres;De 55 a 59 años;2019;40
Enfermedades del sistema genitourinario;Mujeres;De 60 a 64 años;2019;66
Enfermedades del sistema genitourinario;Mujeres;De 65 a 69 años;2019;121
Enfermedades del sistema genitourinario;Mujeres;De 70 a 74 años  ;2019;257
Enfermedades del sistema genitourinario;Mujeres;De 75 a 79 años  ;2019;462
Enfermedades del sistema genitourinario;Mujeres;De 80 a 84 años  ;2019;1.154
Enfermedades del sistema genitourinario;Mujeres;De 85 a 89 años  ;2019;2.248
Enfermedades del sistema genitourinario;Mujeres;De 90 a 94 años  ;2019;2.183
Enfermedades del sistema genitourinario;Mujeres;De 95 y más años;2019;1.312
Embarazo, parto y puerperio;Hombres;De menos de 1 año;2019;0
Embarazo, parto y puerperio;Hombres;De 1 a 4 años;2019;0
Embarazo, parto y puerperio;Hombres;De 5 a 9 años;2019;0
Embarazo, parto y puerperio;Hombres;De 10 a 14 años  ;2019;0
Embarazo, parto y puerperio;Hombres;De 15 a 19 años  ;2019;0
Embarazo, parto y puerperio;Hombres;De 20 a 24 años;2019;0
Embarazo, parto y puerperio;Hombres;De 25 a 29 años;2019;0
Embarazo, parto y puerperio;Hombres;De 30 a 34 años;2019;0
Embarazo, parto y puerperio;Hombres;De 35 a 39 años;2019;0
Embarazo, parto y puerperio;Hombres;De 40 a 44 años;2019;0
Embarazo, parto y puerperio;Hombres;De 45 a 49 años;2019;0
Embarazo, parto y puerperio;Hombres;De 50 a 54 años;2019;0
Embarazo, parto y puerperio;Hombres;De 55 a 59 años;2019;0
Embarazo, parto y puerperio;Hombres;De 60 a 64 años;2019;0
Embarazo, parto y puerperio;Hombres;De 65 a 69 años;2019;0
Embarazo, parto y puerperio;Hombres;De 70 a 74 años  ;2019;0
Embarazo, parto y puerperio;Hombres;De 75 a 79 años  ;2019;0
Embarazo, parto y puerperio;Hombres;De 80 a 84 años  ;2019;0
Embarazo, parto y puerperio;Hombres;De 85 a 89 años  ;2019;0
Embarazo, parto y puerperio;Hombres;De 90 a 94 años  ;2019;0
Embarazo, parto y puerperio;Hombres;De 95 y más años;2019;0
Embarazo, parto y puerperio;Mujeres;De menos de 1 año;2019;0
Embarazo, parto y puerperio;Mujeres;De 1 a 4 años;2019;0
Embarazo, parto y puerperio;Mujeres;De 5 a 9 años;2019;0
Embarazo, parto y puerperio;Mujeres;De 10 a 14 años  ;2019;0
Embarazo, parto y puerperio;Mujeres;De 15 a 19 años  ;2019;0
Embarazo, parto y puerperio;Mujeres;De 20 a 24 años;2019;0
Embarazo, parto y puerperio;Mujeres;De 25 a 29 años;2019;1
Embarazo, parto y puerperio;Mujeres;De 30 a 34 años;2019;1
Embarazo, parto y puerperio;Mujeres;De 35 a 39 años;2019;2
Embarazo, parto y puerperio;Mujeres;De 40 a 44 años;2019;2
Embarazo, parto y puerperio;Mujeres;De 45 a 49 años;2019;0
Embarazo, parto y puerperio;Mujeres;De 50 a 54 años;2019;0
Embarazo, parto y puerperio;Mujeres;De 55 a 59 años;2019;0
Embarazo, parto y puerperio;Mujeres;De 60 a 64 años;2019;0
Embarazo, parto y puerperio;Mujeres;De 65 a 69 años;2019;0
Embarazo, parto y puerperio;Mujeres;De 70 a 74 años  ;2019;0
Embarazo, parto y puerperio;Mujeres;De 75 a 79 años  ;2019;0
Embarazo, parto y puerperio;Mujeres;De 80 a 84 años  ;2019;0
Embarazo, parto y puerperio;Mujeres;De 85 a 89 años  ;2019;0
Embarazo, parto y puerperio;Mujeres;De 90 a 94 años  ;2019;0
Embarazo, parto y puerperio;Mujeres;De 95 y más años;2019;0
Afecciones originadas en el periodo perinatal;Hombres;De menos de 1 año;2019;315
Afecciones originadas en el periodo perinatal;Hombres;De 1 a 4 años;2019;0
Afecciones originadas en el periodo perinatal;Hombres;De 5 a 9 años;2019;1
Afecciones originadas en el periodo perinatal;Hombres;De 10 a 14 años  ;2019;0
Afecciones originadas en el periodo perinatal;Hombres;De 15 a 19 años  ;2019;2
Afecciones originadas en el periodo perinatal;Hombres;De 20 a 24 años;2019;3
Afecciones originadas en el periodo perinatal;Hombres;De 25 a 29 años;2019;2
Afecciones originadas en el periodo perinatal;Hombres;De 30 a 34 años;2019;1
Afecciones originadas en el periodo perinatal;Hombres;De 35 a 39 años;2019;3
Afecciones originadas en el periodo perinatal;Hombres;De 40 a 44 años;2019;0
Afecciones originadas en el periodo perinatal;Hombres;De 45 a 49 años;2019;1
Afecciones originadas en el periodo perinatal;Hombres;De 50 a 54 años;2019;0
Afecciones originadas en el periodo perinatal;Hombres;De 55 a 59 años;2019;1
Afecciones originadas en el periodo perinatal;Hombres;De 60 a 64 años;2019;2
Afecciones originadas en el periodo perinatal;Hombres;De 65 a 69 años;2019;0
Afecciones originadas en el periodo perinatal;Hombres;De 70 a 74 años  ;2019;0
Afecciones originadas en el periodo perinatal;Hombres;De 75 a 79 años  ;2019;0
Afecciones originadas en el periodo perinatal;Hombres;De 80 a 84 años  ;2019;0
Afecciones originadas en el periodo perinatal;Hombres;De 85 a 89 años  ;2019;0
Afecciones originadas en el periodo perinatal;Hombres;De 90 a 94 años  ;2019;0
Afecciones originadas en el periodo perinatal;Hombres;De 95 y más años;2019;0
Afecciones originadas en el periodo perinatal;Mujeres;De menos de 1 año;2019;240
Afecciones originadas en el periodo perinatal;Mujeres;De 1 a 4 años;2019;1
Afecciones originadas en el periodo perinatal;Mujeres;De 5 a 9 años;2019;0
Afecciones originadas en el periodo perinatal;Mujeres;De 10 a 14 años  ;2019;0
Afecciones originadas en el periodo perinatal;Mujeres;De 15 a 19 años  ;2019;0
Afecciones originadas en el periodo perinatal;Mujeres;De 20 a 24 años;2019;2
Afecciones originadas en el periodo perinatal;Mujeres;De 25 a 29 años;2019;1
Afecciones originadas en el periodo perinatal;Mujeres;De 30 a 34 años;2019;0
Afecciones originadas en el periodo perinatal;Mujeres;De 35 a 39 años;2019;1
Afecciones originadas en el periodo perinatal;Mujeres;De 40 a 44 años;2019;3
Afecciones originadas en el periodo perinatal;Mujeres;De 45 a 49 años;2019;1
Afecciones originadas en el periodo perinatal;Mujeres;De 50 a 54 años;2019;1
Afecciones originadas en el periodo perinatal;Mujeres;De 55 a 59 años;2019;0
Afecciones originadas en el periodo perinatal;Mujeres;De 60 a 64 años;2019;0
Afecciones originadas en el periodo perinatal;Mujeres;De 65 a 69 años;2019;2
Afecciones originadas en el periodo perinatal;Mujeres;De 70 a 74 años  ;2019;1
Afecciones originadas en el periodo perinatal;Mujeres;De 75 a 79 años  ;2019;0
Afecciones originadas en el periodo perinatal;Mujeres;De 80 a 84 años  ;2019;0
Afecciones originadas en el periodo perinatal;Mujeres;De 85 a 89 años  ;2019;0
Afecciones originadas en el periodo perinatal;Mujeres;De 90 a 94 años  ;2019;0
Afecciones originadas en el periodo perinatal;Mujeres;De 95 y más años;2019;0
Malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;De menos de 1 año;2019;108
Malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;De 1 a 4 años;2019;8
Malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;De 5 a 9 años;2019;5
Malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;De 10 a 14 años  ;2019;4
Malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;De 15 a 19 años  ;2019;5
Malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;De 20 a 24 años;2019;10
Malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;De 25 a 29 años;2019;9
Malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;De 30 a 34 años;2019;7
Malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;De 35 a 39 años;2019;13
Malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;De 40 a 44 años;2019;16
Malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;De 45 a 49 años;2019;25
Malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;De 50 a 54 años;2019;23
Malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;De 55 a 59 años;2019;51
Malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;De 60 a 64 años;2019;38
Malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;De 65 a 69 años;2019;27
Malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;De 70 a 74 años  ;2019;15
Malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;De 75 a 79 años  ;2019;18
Malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;De 80 a 84 años  ;2019;12
Malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;De 85 a 89 años  ;2019;8
Malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;De 90 a 94 años  ;2019;6
Malformaciones congénitas, deformidades y anomalías cromosómicas;Hombres;De 95 y más años;2019;4
Malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;De menos de 1 año;2019;98
Malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;De 1 a 4 años;2019;21
Malformaciones congénitas, deformidades y anomalías cromosómicas;Mujeres;De 5 a 9 años;2019;4
